nstep,cstep,mu,mumax,copy,strb,score,epsilon
987,5,0.812808506013,11.5005232351,0.107251917934,1.56092480822,0.01403384,0.13
1624,9,0.990069614383,11.8258430584,0.00361900334836,5.30740367005,0.01462256,0.13
912,11,0.796641527758,14.9668863649,0.116788612748,7.12684245188,0.01106659,0.13
1253,18,0.964296958563,9.61321739607,0.527850169609,6.68596644222,0.01249976,0.13
2094,8,0.420029512268,12.4380031293,0.266153284538,5.43877556057,0.0144788,0.13
795,6,0.354877167347,12.9899628011,0.273426565481,1.82049900064,0.01124284,0.13
560,9,0.141898864903,11.6360372398,0.664196627113,3.30656203717,0.01184115,0.13
1250,15,0.570305181838,6.6987893317,0.367396429267,0.633564973397,0.01437384,0.13
865,6,0.740638139055,13.5094536129,0.501325379684,0.367667607338,0.0120851,0.13
700,11,0.941085381905,14.7137796089,0.588579167646,3.6612644753,0.01096636,0.13
1382,9,0.9756085992,15.5244437531,0.359669275794,1.1622473161,0.01087237,0.13
1273,8,0.868573595304,11.777352097,0.314818711374,3.55522756275,0.0135145,0.13
819,1,0.773598376453,11.4105898419,0.62638050786,3.92923157142,0.02969352,0.13
1477,4,0.658390414603,9.82127295228,0.0772312368927,0.181643466513,0.01970782,0.13
1531,21,0.805155489498,12.523013725,0.201153504685,2.33541796588,0.01040824,0.13
1785,29,0.670214751506,13.3095452277,0.448158235726,2.04157191008,0.01050647,0.13
1360,2,0.971039208523,10.3396494561,0.568753526335,5.16124917518,0.02922148,0.13
1093,5,0.550421177575,9.13234162938,0.547032893523,0.506633072106,0.01888289,0.13
1835,21,0.740962691544,10.0433565337,0.301816664289,3.73314281959,0.01245978,0.13
1060,12,0.729869699952,9.31762463088,0.248410671236,4.87669838971,0.01250516,0.13
772,2,0.853046328038,9.66281449138,0.354476748997,0.746328539842,0.02322463,0.13
1834,14,0.549493596048,10.7223151496,0.683302746619,1.60027084812,0.0132017,0.13
1311,8,0.226372995869,7.43862503356,0.585863317019,1.73976459548,0.01922553,0.13
743,2,0.517628087898,14.7218002426,0.856242723104,2.20486879838,0.01878592,0.13
1311,22,0.279033692377,14.1236203925,0.0447839066633,4.69088673137,0.01109823,0.13
900,14,0.425322052405,10.7310713171,0.841632045961,4.90652841349,0.01110099,0.13
1102,12,0.338860998756,14.6491540171,0.282525641735,4.10028796461,0.009691346,0.13
952,2,0.930868334861,12.0995336925,0.768323544165,3.88760936318,0.02387186,0.13
1544,1,0.580521373098,14.3445729283,0.151720587646,2.28828698867,0.02940598,0.13
1060,2,0.967068958335,13.8813081357,0.133037870329,6.41990093522,0.02095076,0.13
1423,27,0.690147217659,12.4409385945,0.838192695022,3.18904010987,0.01100577,0.13
