nstep,cstep,mu,mumax,copy,strb,score,epsilon
1680,10,0.22178298185,17.3869249454,0.62686601069,2.98310967379,0.009406898,0.0108970318173
756,14,0.768831675438,11.8171954861,0.346495097622,4.4736539172,0.01045713,0.0108970318173
1701,18,0.671418523346,11.3353421798,0.393067260838,0.00727642878491,0.01060588,0.0108970318173
454,4,0.570430953204,14.0012027858,0.888918102359,5.93654234619,0.01004299,0.0108970318173
1670,28,0.435844767672,15.8874743345,0.0826996174712,2.35936132797,0.01001305,0.0108970318173
1002,11,0.5355507827,15.5397767955,0.511268301469,1.69085846825,0.01034612,0.0108970318173
917,8,0.627964656021,14.0763044481,0.761801544008,4.78520817546,0.01088775,0.0108970318173
1562,25,0.644839538542,13.7024659839,0.984199130345,1.33132181286,0.0100952,0.0108970318173
1789,24,0.682335047333,14.2798427465,0.632095055511,5.22610843495,0.01053572,0.0108970318173
1211,15,0.88970238696,12.0586759633,0.586493381601,5.21293850269,0.01072841,0.0108970318173
561,10,0.933403526427,14.6393129223,0.649424847798,0.577315901344,0.01087805,0.0108970318173
1471,20,0.683298241736,13.1717355201,0.247411662833,4.69258172427,0.01068202,0.0108970318173
972,10,0.767039542122,13.0469355431,0.88802494094,4.82983907971,0.01062186,0.0108970318173
1035,10,0.582461389544,14.2670753524,0.146833778871,3.32797665097,0.01017321,0.0108970318173
1071,9,0.838060471831,15.9845798166,0.401414975795,3.65024259302,0.00979811,0.0108970318173
573,9,0.97565404194,13.7502238344,0.36688758427,2.15084845323,0.01039617,0.0108970318173
1558,18,0.937926330978,14.2411779028,0.459667161366,2.8099939593,0.009958406,0.0108970318173
1040,12,0.8190839294,14.3226085523,0.0784261981966,2.72795145822,0.01088141,0.0108970318173
786,6,0.229941193374,14.235432233,0.742255014727,4.3650556815,0.00988404,0.0108970318173
1426,18,0.182974793101,15.7659349628,0.319422789647,6.14318235649,0.009822363,0.0108970318173
378,5,0.958758409917,16.1098978311,0.433115614178,0.596584087603,0.01071346,0.0108970318173
1838,18,0.532437709216,12.2214643782,0.263685132713,0.238077218706,0.01036878,0.0108970318173
1383,9,0.527229513438,15.4654955116,0.130333387881,7.17049432374,0.01079952,0.0108970318173
932,7,0.865351181524,14.6988332746,0.47347261206,1.19415318085,0.01086231,0.0108970318173
1364,13,0.690981484006,14.7389748982,0.44056519579,1.84929732457,0.009986836,0.0108970318173
1684,20,0.543563232802,14.0069300042,0.179361400103,1.07019317596,0.01005544,0.0108970318173
910,5,0.189129854883,12.4997527669,0.140512413146,6.37756832916,0.01079936,0.0108970318173
1434,5,0.069807029307,18.591735496,0.380044452497,5.99431726449,0.01028485,0.0108970318173
697,11,0.339116983626,10.9651895133,0.157886045971,1.09125022258,0.0106519,0.0108970318173
1257,17,0.670255095682,16.2075882281,0.226687508405,0.961321973656,0.01086607,0.0108970318173
695,10,0.235627574845,9.74986306235,0.366543736275,0.304499472106,0.0103855,0.0108970318173
702,8,0.577030868345,15.7055530295,0.810751134799,3.37130095836,0.01017075,0.0108970318173
1015,17,0.148513681545,17.0274398423,0.0774015913549,4.53654313698,0.0101602,0.0108970318173
1085,9,0.482239245828,17.2063043905,0.114662001452,3.76413311213,0.009806118,0.0108970318173
1727,8,0.384061542421,17.2379592098,0.490876498745,1.90660205886,0.01016021,0.0108970318173
1268,19,0.269298801184,15.5640194589,0.0674941044858,2.90606760333,0.01065518,0.0108970318173
938,13,0.549565303675,12.4943250294,0.80125560625,3.66220902821,0.01072227,0.0108970318173
1460,17,0.664133929999,15.2295287633,0.88133760579,3.22459377346,0.01004849,0.0108970318173
1728,9,0.335868971628,17.5905220746,0.69791875959,0.41428438701,0.01035858,0.0108970318173
809,12,0.365362730467,13.5451272008,0.317282810747,0.325820878953,0.01051933,0.0108970318173
1458,15,0.635830384913,13.752359878,0.454083866415,1.70853910206,0.009094474,0.0108970318173
773,10,0.44114809343,13.0318342364,0.403806198469,2.28384855801,0.01084808,0.0108970318173
1158,18,0.255136452283,16.4469801626,0.0776921836493,3.37230560534,0.01018408,0.0108970318173
2094,29,0.287313052125,14.183300374,0.538801323508,5.23641226029,0.01009157,0.0108970318173
854,13,0.89858278398,13.0650871043,0.371498092715,3.58170868361,0.01080578,0.0108970318173
1334,18,0.34074501383,11.6611851266,0.448070186263,4.21499146637,0.01036021,0.0108970318173
1899,24,0.831270626935,15.550879029,0.477157205811,5.8479407594,0.01060048,0.0108970318173
1699,15,0.381522431601,11.3713420637,0.787637600142,5.54805695041,0.01054405,0.0108970318173
1097,14,0.45238650862,13.1948643536,0.503039458983,3.75205186276,0.009924299,0.0108970318173
1100,9,0.880572081389,13.8851646315,0.176873965772,3.93418143582,0.01068392,0.0108970318173
460,7,0.705263761388,13.4802166939,0.971628726772,1.63334699324,0.01022212,0.0108970318173
2149,39,0.874538882151,13.7124687386,0.875080747382,4.27203811439,0.01055337,0.0108970318173
1523,22,0.786962203274,12.3626401795,0.414236739777,1.17297130979,0.01055232,0.0108970318173
2264,29,0.23571790756,12.8993256654,0.845182471298,3.10032917728,0.009964991,0.0108970318173
1662,20,0.676211477149,13.1052462707,0.851988631101,1.03570762084,0.01013796,0.0108970318173
