nstep,cstep,mu,mumax,copy,strb,score,epsilon
1749,14,0.8288225684760002,16.26868186476599,0.134102885498262,1.6558817826812036,0.009050951,0.009286932597498207
1187,8,0.5229143622984594,16.18623299301562,0.11818462658563478,3.206410756538934,0.00903257,0.009286932597498207
1390,9,0.15603899274424643,13.802404681629515,0.19015854919832625,1.987591813855068,0.009064678,0.009286932597498207
1886,19,0.14343526542228324,14.342379615640015,0.06770579275264885,2.515736046205852,0.009102677,0.009286932597498207
971,11,0.44853791819012484,13.790343425653015,0.0047555817082985605,1.9232786810867357,0.009075684,0.009286932597498207
1424,9,0.03202234236076379,14.786257986951641,0.030652409566698707,0.9562788879096535,0.009256422,0.009286932597498207
1780,23,0.09926851923983104,14.959051693155258,0.047589915429297275,0.879875531830403,0.008969442,0.009286932597498207
1422,13,0.734460567204787,16.363844913680307,0.48389840861012756,4.765785630593299,0.009134031,0.009286932597498207
1102,11,0.511500098686603,14.54182576141713,0.010079496999233217,6.189028579691344,0.009187224,0.009286932597498207
1297,10,0.5845009587688181,15.835498227431342,0.14185940244854506,5.39777399700518,0.009134824,0.009286932597498207
1338,20,0.230455504686509,13.031531890664244,0.006653259089623498,1.7906150705122705,0.008789129,0.009286932597498207
986,12,0.671633560259828,14.709753511605133,0.06518596016994135,1.4999697627681705,0.008844351,0.009286932597498207
1079,14,0.18605339559247225,13.886224465443224,0.013019580820114618,3.0835599219844054,0.009222803,0.009286932597498207
1541,16,0.727407299510889,15.691660730058526,0.16185700655181567,4.100861856527891,0.009222723,0.009286932597498207
681,6,0.38272606317667535,15.433982166457184,0.0868145179823005,0.768226548112044,0.009097938,0.009286932597498207
1356,14,0.20366975034303025,16.139062347308652,0.3437327256318309,0.09707511908385136,0.009228402,0.009286932597498207
853,6,0.3100421500910904,14.080828202478752,0.02629463765529122,0.40300868556949765,0.009059632,0.009286932597498207
1679,29,0.1803620809580494,14.330917687426394,0.006806385371773978,0.04684980970843461,0.009190491,0.009286932597498207
1344,19,0.5974861012444488,14.57578497784656,0.16580509378306305,2.4922193113998365,0.009154024,0.009286932597498207
1191,17,0.17230550564504987,13.04981384557367,0.15204170762213792,3.740328476369856,0.009238842,0.009286932597498207
1192,7,0.1612068990767701,14.109382527524284,0.02939004206760415,6.964270003457518,0.008399983,0.009286932597498207
1099,10,0.7920982294817083,14.577778334446837,0.04276133005806235,4.976186281354894,0.009168696,0.009286932597498207
1384,17,0.15307580033887586,14.018848943718677,0.04110869829247532,5.428223617305595,0.009175237,0.009286932597498207
1236,10,0.6626954607579079,15.38066801345447,0.12631922204730978,4.692133523218881,0.009129102,0.009286932597498207
583,10,0.34792391526942706,13.282073202246753,0.20077317880138187,0.4377766852716893,0.009247778,0.009286932597498207
1845,15,0.5526333408694505,15.591317438662909,0.32964710440454464,2.6949928407076955,0.009276314,0.009286932597498207
1411,15,0.2702719905281308,14.002192010453319,0.061988621577131545,3.3984048000090725,0.008747044,0.009286932597498207
1000,9,0.06390386407126658,14.518155946130657,0.02733790171523002,3.091689997866073,0.009163711,0.009286932597498207
1779,14,0.3568092176658198,15.583669528253683,0.08826244266291937,3.403007997124733,0.009264755,0.009286932597498207
1635,15,0.310561545333534,13.848222681035496,0.026919790611880184,1.9325518419561527,0.00910475,0.009286932597498207
513,6,0.11707726492773451,13.665860732011675,0.02030760994371366,2.717451668402304,0.008786879,0.009286932597498207
1266,19,0.36411923732945906,14.431808465210109,0.015589673410297489,2.390593887827805,0.009170503,0.009286932597498207
849,6,0.8889734653320674,17.49424757911252,0.2846155361303807,1.750968041426916,0.009284463,0.009286932597498207
1409,9,0.13243423619519196,14.064190233056658,0.012753456128233032,5.750564754084239,0.009050836,0.009286932597498207
932,12,0.7117075427224135,15.51412460484732,0.1430661467906073,0.4901954481614379,0.009036009,0.009286932597498207
1100,10,0.19372742008682647,12.95727200555846,0.19728466283074608,2.2677141813378094,0.009164941,0.009286932597498207
872,6,0.45007392288868286,14.792652911665133,0.03617046723475771,3.8135129132284726,0.008621134,0.009286932597498207
1340,14,0.09066217562259543,15.011317833678048,0.06754959887094428,3.1989335271880908,0.008891346,0.009286932597498207
1262,20,0.31632100912313554,14.289286928024664,0.2838966079898414,0.9956995326022056,0.008917693,0.009286932597498207
1034,14,0.559982031512792,13.554642069566968,0.014675848289780233,0.9015109873612906,0.008996986,0.009286932597498207
