nstep,cstep,mu,mumax,copy,strb,score,epsilon
966,18,0.9078349479317556,15.382698924996266,0.5853280409121775,0.5058404974918322,0.01074112,0.010795027493373735
812,16,0.966635539310109,13.820328966855307,0.05612952713369013,3.2076617827114067,0.01065924,0.010795027493373735
1616,29,0.9363491752127595,15.462915075391697,0.8075102983599723,3.574603844440519,0.01048616,0.010795027493373735
593,10,0.9335675986686353,15.606765680181926,0.26614161443666157,2.6122379408999192,0.01073579,0.010795027493373735
1222,24,0.8852751189147665,13.62597399480485,0.3852934711028621,1.1354676690091354,0.01077507,0.010795027493373735
992,19,0.827814585577264,14.783334428192894,0.6964473666386162,6.4247325278317415,0.01052314,0.010795027493373735
775,14,0.8934727126705375,14.45616228235918,0.4734510937346019,2.8899575712166605,0.01021901,0.010795027493373735
1409,25,0.7403990872028429,14.017048862111622,0.008969608419905073,0.3212273517142714,0.01050606,0.010795027493373735
1316,22,0.8774632112852574,15.099882717712504,0.144009019329979,2.443109369116564,0.01065434,0.010795027493373735
1462,25,0.9596364251698817,14.825555677539544,0.4209264068834697,6.799558453180431,0.01057876,0.010795027493373735
2073,39,0.8936104799508952,16.498146763071134,0.6604900867700917,6.267936600326561,0.01030934,0.010795027493373735
828,13,0.8259462522054143,16.24044014557878,0.30246384984054814,3.9374056649051568,0.01075376,0.010795027493373735
1759,23,0.8880268465179373,15.500875446258412,0.3570157408909107,2.8824844074734335,0.01075548,0.010795027493373735
978,18,0.953323826072796,14.395466579477219,0.8296625503521161,1.5831855924440317,0.01056127,0.010795027493373735
1036,17,0.9291901788231695,16.45788972762525,0.7227293467147112,7.320075519161179,0.01065253,0.010795027493373735
1738,30,0.8380181327578781,15.976371973611911,0.7056771852842313,4.099773301224985,0.01073327,0.010795027493373735
1708,32,0.9052212942417278,14.442644829331257,0.47791626842233076,3.1701445723380277,0.01057323,0.010795027493373735
1242,23,0.8599614708526124,14.66608803732063,0.02786540111559465,1.5796013845418944,0.01020298,0.010795027493373735
1022,17,0.9180123253911392,15.1781300912099,0.09534514926201383,3.111929289155569,0.01017851,0.010795027493373735
1933,28,0.9641453021353312,16.64271215895736,0.8927532616437772,3.0110976792219235,0.01071055,0.010795027493373735
1560,30,0.9239539560733135,13.367283918789141,0.2545148521067974,6.517249905127222,0.01036134,0.010795027493373735
1113,20,0.890642697889788,14.026445321721472,0.5802705629074509,1.399623732711698,0.01060186,0.010795027493373735
1291,19,0.7902804705551798,16.80310179565555,0.43353725864936776,4.375988508166275,0.01077815,0.010795027493373735
1217,24,0.8987288117084378,13.498204127794482,0.2910838924514956,5.906129538783221,0.01041836,0.010795027493373735
1264,21,0.8534272694984384,15.430497596133378,0.5622573084618195,7.715745141033473,0.01001659,0.010795027493373735
1531,24,0.5836038210166931,14.725689558793896,0.00193808814969312,2.9974455510431053,0.01077844,0.010795027493373735
1153,19,0.9490554590559653,15.013054789331598,0.3612602564017589,2.361993488576498,0.01072795,0.010795027493373735
1127,21,0.9064155198569297,16.740229764024313,0.8590441350301643,4.88859742531049,0.01064924,0.010795027493373735
1456,21,0.9482967745434826,14.885081228328474,0.48643960437117867,3.4601449998918214,0.01041528,0.010795027493373735
1660,30,0.8936627310256833,15.768785246172863,0.25383521661022784,5.009502493467994,0.01063452,0.010795027493373735
1502,26,0.8626597154002362,15.526376763629122,0.307108215931888,2.336732675539815,0.01043514,0.010795027493373735
979,18,0.7940247551927146,15.101373000431641,0.01489760657650191,3.449230649810348,0.01063578,0.010795027493373735
1159,22,0.9620317301223303,15.731353130548218,0.19271391124262266,3.4015526971869705,0.01050999,0.010795027493373735
1060,17,0.8319999048419258,14.870820011955907,0.4338806200699558,4.664493565618826,0.01074956,0.010795027493373735
877,17,0.7140898942117158,15.984888325368088,0.9287939291525876,0.14446070421680224,0.01059276,0.010795027493373735
550,10,0.9214076008568892,13.802370782896993,0.17970146681508342,5.485582282862545,0.01054071,0.010795027493373735
936,18,0.584645010780425,14.160413620167311,0.18690335378503142,2.3774000946650173,0.01074043,0.010795027493373735
1333,22,0.7675363916881395,14.947922206068101,0.40236688329652737,0.8434408009428855,0.01061992,0.010795027493373735
1281,19,0.9982296761755256,16.678348441997315,0.9797063561749775,2.928056391960066,0.01046109,0.010795027493373735
806,14,0.8636126701412772,15.77314767134091,0.414395500050295,1.2584469391416881,0.0107046,0.010795027493373735
1005,17,0.9758439590607717,15.590436327974093,0.8014979764065575,6.929852940954371,0.01046559,0.010795027493373735
939,17,0.9417558236918072,15.537843843867245,0.4734100698474666,1.3994091982890287,0.01052224,0.010795027493373735
1621,29,0.9152163954938374,15.805522270415421,0.6904809674863087,1.0235830954254597,0.01043876,0.010795027493373735
1561,28,0.8727101369409997,16.370601848708382,0.258047761179468,7.207816350984215,0.01077694,0.010795027493373735
1917,37,0.7791435551894936,15.382073006956235,0.45497551715835394,4.792146403857463,0.01041689,0.010795027493373735
