nstep,cstep,mu,mumax,copy,strb,score,epsilon
1384,27,0.6948871647706811,12.615829339678921,0.16616961354532767,0.0014112954666887223,0.009576097,0.010012626664322502
1167,23,0.9510072854199652,15.57743418952717,0.2064156522737472,0.6516542367415606,0.009828794,0.010012626664322502
831,15,0.9205004290863592,15.914521915444551,0.5452252401343529,4.145911825822415,0.009902581,0.010012626664322502
980,18,0.9678782819035359,16.265253767719567,0.44516768302411014,2.11288607954051,0.0099799,0.010012626664322502
553,10,0.9501514898639261,15.31166382746682,0.5523137005976821,7.004310472166285,0.01000973,0.010012626664322502
1928,32,0.8540971607890289,16.45813024476978,0.976012290430946,3.759740729535631,0.009973022,0.010012626664322502
832,16,0.9137464722879403,14.75489110129783,0.6209700317998489,1.508617078752394,0.009634488,0.010012626664322502
1162,17,0.9960962870713577,15.667619615375582,0.562037980825873,5.3999590363595455,0.009921517,0.010012626664322502
722,13,0.9843211817722317,13.829753713732373,0.12069542722196105,1.401469902185761,0.00935029,0.010012626664322502
1912,35,0.8987208230523609,15.907036171677872,0.05275808754411526,0.49172538399598587,0.009963856,0.010012626664322502
1463,25,0.9062898778305244,16.104744550311747,0.8750188754391884,2.7536580456159343,0.01000655,0.010012626664322502
1529,30,0.9813186714964257,16.716232742391963,0.2958826753522038,0.6761769819886356,0.009960112,0.010012626664322502
1318,24,0.9480382263113574,15.394927172954043,0.25280010148006826,3.067954626887297,0.009748643,0.010012626664322502
871,16,0.8172136078926061,15.146054155603528,0.49441992034504934,2.502145737138444,0.009864596,0.010012626664322502
1327,25,0.9836755992017224,14.326444893458545,0.43305428295599285,0.014807045310738065,0.009711896,0.010012626664322502
1818,34,0.9543467402313801,15.77131629816407,0.49056589392748406,2.417147378965663,0.00959549,0.010012626664322502
1046,18,0.9083421691103619,16.171971376831447,0.7565568063873042,8.940912710834127,0.009670517,0.010012626664322502
481,9,0.936439981320659,14.118227284007173,0.6973324078434815,3.3328041547078566,0.01001167,0.010012626664322502
842,12,0.9516533927737134,15.750476460425656,0.3650546600301895,0.3810588622129605,0.009834382,0.010012626664322502
1926,34,0.9383407401629601,15.1515832692332,0.359678622129421,2.491716916189617,0.009857581,0.010012626664322502
1257,23,0.8576691298781146,16.35732232757018,0.1238083132802861,8.464488993722268,0.01001005,0.010012626664322502
